asin,text,title,location,date,verified,rating
3485a56f6e676,Not worth it..Camera sensor not really powerful although processing software is good. Good for videos not so much for stills.,Utterly Disappointed,Kolkata,3 months ago,True,1
3485a56f6e676,Defective product overheat,Absolute rubbish!,Dhanbad,3 months ago,True,1
3485a56f6e676,Very nice,Super!,Bengaluru,4 months ago,True,5
3485a56f6e676,I upgraded from iphone 12. Much better than iphone 12. Love it,Super!,Bharuch,4 months ago,True,5
3485a56f6e676,The moment I start using browsing battery goes down,Did not meet expectations,Chandigarh,4 months ago,True,1
3485a56f6e676,After purchasing with in 3-4 days display not working properly poor performance,Not recommended at all,Narnaul,5 months ago,True,1
3485a56f6e676,Very nice phone. Totally worth it,Simply awesome,Bengaluru,5 months ago,True,5
3485a56f6e676,"Actually really to much expensive, we expending 70k and  not giving adopter with mobile, only have brand, nothing have in iPhone, so better go Android phone only",Slightly disappointed,Bengaluru,6 months ago,True,2
3485a56f6e676,"What a fabulous phone after using 1 monthI know in design it is similar to Iphone 13 but is specs aren't.There is substantial difference in display, battery, speed as compared to iPhone 13.Its-Battery easily lasts more than 1 day in moderate usage.Camera is fabulous.Display is excellent.Handy device.But heats sometimes while executing smaller tasks.I have Iphone Xs max. Its was a drastic upgrade from the same in terms of display, battery, speed ie hardware.But more concerning is ...",Best in the market!,Mumbai,7 months ago,True,5
3485a56f6e676,This is my first iPhone I just love it,Best in the market!,Gosainganj Faizabad District,7 months ago,True,5
3485a56f6e676,Since from the day 2 as I used to start the phone I have absorbed the heating issue and later on now after using it for 15 days I am facing a huge heat issue,Horrible,Kolar District,7 months ago,True,1
3485a56f6e676,Very bad,Absolute rubbish!,Gangoh,8 months ago,True,5
3485a56f6e676,Best!!!!!,Best in the market!,Chandrapur,9 months ago,True,5
3485a56f6e676,Switched from OnePlus 8t...Liked the smoothness of iPhone.,Terrific,Balangir District,9 months ago,True,5
3485a56f6e676,Very nice look,Terrific,Paschim Bardhaman District,10 months ago,True,5
3485a56f6e676,Phone is good and if it is not good still I have to say good bcz I paid big amount for this phone.,Excellent,Pune,1 month ago,True,5
3485a56f6e676,Wonderful phone. Much more economical and value for money than the pro version.charger not included,Perfect product!,Thrissur,4 months ago,True,5
3485a56f6e676,nice photo but bettery is not good as it show ok ok only better than one plus 9r etc and anytime photo is real u can effect filtered,Simply awesome,Ajmer,7 months ago,True,5
3485a56f6e676,Front camra is blank after few days camra is not working,Absolute rubbish!,Pilibhit,8 months ago,True,1
3485a56f6e676,Best product,Best in the market!,Farrukhabad District,9 months ago,True,5
3485a56f6e676,the phone is beautiful,Terrific purchase,New Delhi,9 months ago,True,5
3485a56f6e676,Awesome Product Apple Fast delivery,Terrific purchase,Gwalior,9 months ago,True,5
3485a56f6e676,amazing product😊nice flipkart service😍I'm happy🤗,Simply awesome,Gadchiroli,"Oct, 2022",True,5
3485a56f6e676,upgraded with my I phone 12 and satisfied with product. the experience u can get once u have it.,Just wow!,Patna,"Oct, 2022",True,5
3485a56f6e676,Nice product,Mind-blowing purchase,Nadiad,"Oct, 2022",True,5
3485a56f6e676,Touch display not working properly,Horrible,New Delhi,9 months ago,True,1
3485a56f6e676,Phone not working properly. Mobile hanged and was unable to restart. Mobile network is not working.,Very poor,Chennai,2 months ago,True,1
3485a56f6e676,!!!Enjoy with iphone 14 👍😎✌️ with great camera resolution,Terrific,Jhajjar,9 months ago,True,5
3485a56f6e676,Waoo so amazing I phone 14 😎😎😎🥰🥰please buy this I phone 14 series flagship 📱 📷 camera 5/5 ⭐️⭐️⭐️⭐️⭐️Battery 🔋 5/5⭐️⭐️⭐️⭐️⭐️Design  5/5⭐️⭐️⭐️⭐️⭐️Display 5/5 ☄️☄️☄️☄️☄️Value of money 💰 5/5 ⭐️⭐️⭐️⭐️⭐️,Simply awesome,Ranchi,10 months ago,True,5
3485a56f6e676,Good,Mind-blowing purchase,Hisar,10 months ago,True,1
3485a56f6e676,Camera quality very dirty,Good,Jaunpur District,10 months ago,True,3
3485a56f6e676,Excellent camera Impressive design Needs to improve display from 60hz to at least 90/120hz Must improve battery capacity Thanks,Mind-blowing purchase,Fazi Nagar,1 month ago,True,5
3485a56f6e676,"Just took moon photo from my mobile ,I seriously loving Samsung S series",Great product,Hansi,9 months ago,True,5
3485a56f6e676,"I have been an Android user for 10+ years, I didn't like the iphone usage and interface at all. Battery life is also bad",Useless product,Greater Noida,1 month ago,True,1
3485a56f6e676,This iPhone Camera is very good👍 and Display is Really good iphone 14 is very Handi . My opinion this iPhone 14 is Valu of Money.,Great product,Kharagpur,7 months ago,True,5
3485a56f6e676,Heating issues occurring starting from day 1 not as expected camera quality is not good,Not recommended at all,Maina Maujpur,17 days ago,True,1
3485a56f6e676,No need to give any review.Its apple iphoneoverall excellent performance Wonderful cameraSmooth osYou will little bit difficult to use for few daysOverall excellent phone with 5 star rating,Simply awesome,Mumbai,2 months ago,True,5
3485a56f6e676,"Good performance, screen quality but camera quality is okay but I would expect better than this in case of night mode.",Wonderful,Kanpur,2 months ago,True,4
3485a56f6e676,"What a phone, first time i purchased the I phone over Android, and fully satisfied on every acepects. Camera undoubtedly ossaam. RAM and storage also nice. No lagging , smooth performance. Build quality too good. UI extraordinary. Overall value for money product.",Awesome,Visakhapatnam,5 months ago,True,5
3485a56f6e676,Worth buying ❤️,Must buy!,Bhubaneswar,6 months ago,True,5
3485a56f6e676,Loved it 😊,Fabulous!,Jspl Town Anugul Township,6 months ago,True,5
3485a56f6e676,This is a totally monster in performance and daily usage the cons are 1. Selfie camera need to be more better 2. Ios 16 has battery drain issue hope they will fix it in next ios update(17).. conclusion if you want to upgrade to this iphone you should.,Worth every penny,Koch Bihar,7 months ago,True,5
3485a56f6e676,Awesome phone with best camera,Wonderful,Patna,7 months ago,True,5
3485a56f6e676,"Battery is good am use for whole day with 4G on my meetings, chatting The new camera effects are good",Wonderful,Hyderabad,"Oct, 2022",True,5
3485a56f6e676,best phone,Simply awesome,Godda,4 months ago,True,5
3485a56f6e676,"worst packing....why are you taking package fees for this products ?? not bubble wrapped, not even give any extra protection in the box 🙏🙏  worst customer service also so am giving only 1 star because of this 👍",Don't waste your money,Adoor,15 days ago,True,1
3485a56f6e676,During Charging phone is too much have heating issues,Nice,Mahindra World City,28 days ago,True,3
3485a56f6e676,Heating issue battery draining fast,Useless product,Mangaluru,1 month ago,True,1
3485a56f6e676,"Not a iPhone as expected camera is average not like youtubers says , battery is fantastic, fluid ui but u wouldn't believe that I have seen frame drops in brand new piece , just shocked, overall not a great deal has multiple Android options which are much greater . Not waste of money but great .",Value-for-money,Indore,1 month ago,True,4
3485a56f6e676,"True Depth camera updateSatellite communicationsCrash detectionLong battery life excellent smartphoneSports a familiar design, notch and all. While it still rocks an A15 Bionic processor, it's at least the five-core GPU variant from the iPhone 13 Pro and Pro Max for a marginal upgrade. Satellite-to-cellular support, crash detection, and an improved True Depth camera system make the iPhone 14 a compelling purchase.",Excellent cameras,Pune,1 month ago,True,2
3485a56f6e676,"As always, great phone",Worth every penny,Ujjain,1 month ago,True,5
3485a56f6e676,Very good mobile,Just wow!,Chittoor,1 month ago,True,5
3485a56f6e676,Very nice phone,Awesome,Coimbatore,2 months ago,True,5
3485a56f6e676,Nice product,Perfect product!,Faizabad,4 months ago,True,5
3485a56f6e676,sound quality is superb ❤️🤗,Terrific purchase,Ranchi,4 months ago,True,5
3485a56f6e676,This is one of the finest apple phone which i have purchased The phone is working smoothly with no battery or heating issue Also the battery performance is mind blowing giving around more than a day for normal usage..I am 100% satusfied with the performance of the device in this price .Thanks a lot flipcart for offering me this iphone in such a good money.,Classy product,Ghaziabad,5 months ago,True,5
3485a56f6e676,Battery back up is to low hitting issue,Expected a better product,Nasirabad,5 months ago,True,2
3485a56f6e676,Batery backup very poor,Waste of money!,Sirsa,5 months ago,True,1
3485a56f6e676,Nice,Brilliant,Jaipur,5 months ago,True,5
3485a56f6e676,Super product 😍😍😍,Excellent,Anantapur,7 months ago,True,5
3485a56f6e676,"One of the Best Phone from Apple , Battery Life Too Good with 2 Lines (1Physical , another Virtual sim) last for about one and half day for normal usage , really improved by apple  , Thanks for that.",Simply awesome,Thane,8 months ago,True,5
3485a56f6e676,Valive for money,Decent product,Hutti,9 months ago,True,3
3485a56f6e676,Very Good product.  No battery drain issue on 5G . Even with dual sim . Also support dual 5G .Sim switching is very very Fast .Satellite system is also integrated in this phone so you can easily track your phone without internet connection. Awesome speed of processor. No 3.5 mm jack . Wifi 6 is also in thisDirect video call is not possible in this Phone .Wireless charging heating issue is detected .Except no heating on regular or full peak brightness use for 5 hr 49 min . Not too muc...,Just wow!,Patna,9 months ago,True,5
3485a56f6e676,Pros :Excellent cameraGood build qualityCons :Design is old as like as Iphone 13Battery back up is poorAs usual no charger with phone,Very Good,Aurangabad,9 months ago,True,4
3485a56f6e676,"Quality as usual, sometimes it starts to hang, camera quality is not so good. Battery is good.I would recommend you to buy an iPhone 13 or go for pro version",Good quality product,Gurugram,2 days ago,True,4
3485a56f6e676,Battery health Down in 1st Month,Not good,Talod,2 days ago,True,2
3485a56f6e676,"This iPhone 14 replaces my iPhone 11. Please note that I am a long time user of Apple phones. I love Apple products. Apple products are the best of the best and soo easy to use and if I come up with a problem that I cannot fix, all it takes is a quick message to Apple's wonderful support team. This new Apple Series 14 phone that I just got from Flipkart, Exchanged iPhone Series 11 phone. I really do like this new phone. It is much thinner and lighter in weight than the Series 11 Phone which m...",Just wow!,Muniguda,2 days ago,True,5
3485a56f6e676,"Apple is scamming people with overpriced phone less user friendly UI, less features , everything is lacking compared to android. Buy android save money save yourself after 8 year notch is still there as compared to android hahaha",Nice,Jamshedpur,3 days ago,True,3
3485a56f6e676,Awesome thanks Flipkart,Perfect product!,Akola,4 days ago,True,5
3485a56f6e676,The phone is good but i am not sure if it is really a brand new product or not because the original seal was not there and within one month the battery life went from 100 to 99%. As I use it very gently.,Fair,Gurgaon Division,5 days ago,True,3
3485a56f6e676,Got good one,Super!,Hyderabad,5 days ago,True,5
3485a56f6e676,"Camera is always good. After updating to ios 17 from ios 16 the battery backup is reduced. This is really sad after paying a huge amount for this. I am a long time android user and always miss some android features which iPhone doesn't provide like call recording,. But can be manageable....No lag no hang...works very smooth which all Apple devices do",Pretty good,Makum Tinsukia District,6 days ago,True,4
3485a56f6e676,Very very good project 😀😀👍,Super!,Chakan,6 days ago,True,5
3485a56f6e676,Everything is as expected. Works smoothly. Battery is also good. Display and Sound is great. Perfect phone 👍🏻,Just wow!,Madhepura,7 days ago,True,5
3485a56f6e676,"As Apple says, this phone is beautifull! Can't seem to find anything wrong with it.",Super!,Vellore,7 days ago,True,5
3485a56f6e676,"Displays quality is nice but I am hardcore gamer when I play BGMI 5 hour screen on time, camera is assume.I recommend iPhone 14 Plus is better for gamer",Value-for-money,Ghanpur Warangal District,7 days ago,True,4
3485a56f6e676,Nice to buy everything which is required covered in this piece,Terrific,Nagpur,7 days ago,True,5
3485a56f6e676,The battery is not good and i thought compared to the iPhone Android is the best and I am very disappointed about the battery it will take 3% in one minute very bad after buying iPhone i just invested 4500 for adopter back pouch and screen guard,Bad quality,Bangalore,7 days ago,True,2
3485a56f6e676,Alll over best but battery performance low😕,Highly recommended,Sakoli,7 days ago,True,5
3485a56f6e676,Great 👌,Worth the money,Jabalpur,8 days ago,True,4
3485a56f6e676,Performance good except the battery drains bit fast...,Just wow!,Jalpaiguri District,8 days ago,True,5
3485a56f6e676,Best design,Terrific purchase,Hoskote,8 days ago,True,5
3485a56f6e676,"Awesome product,wonderful experience just go for it.If ur bored of using android mobile then just go for it",Terrific purchase,Raipur,9 days ago,True,5
3485a56f6e676,Super se uperr Wao just wao spechless,Terrific purchase,Gurugram,10 days ago,True,5
3485a56f6e676,"If you are using android and you are willing to switch on iPhone, that will be a biggest mistake of your life. Phone has nothing just showpiece. Android is best by Google pixel instead.",Not recommended at all,Ahmedabad,10 days ago,True,1
3485a56f6e676,The phone is quite handy and good to use. Battery backup is also very good. Camera is good as well. Overall a great product for the money that we are paying.,Must buy!,Sivasagar,10 days ago,True,5
3485a56f6e676,Love the camera💖🥰,Awesome,Siliguri,10 days ago,True,5
3485a56f6e676,"So beautiful, so elegant, justttt looking like a wow justttt looking like a wow",Terrific,Madanapalle,10 days ago,True,5
3485a56f6e676,This is a best phone,Super!,Ukardi,11 days ago,True,5
3485a56f6e676,Very nice product,Worth every penny,New Delhi,11 days ago,True,5
3485a56f6e676,"Excellent Product with in this budget , and great delivery experience from flipkart. Camera is top notch level and the battery performance is very well. If you are a medium range user (4-5 hrs screen time ) the battery will give you minimum 1 day.",Worth every penny,Hyderabad,11 days ago,True,5
3485a56f6e676,Night view,Awesome,Guwahati,11 days ago,True,5
3485a56f6e676,So beautiful ❤️ so elegant just looking like a wow❤️🤣🤣🤣,Excellent,Chandigarh,11 days ago,True,5
3485a56f6e676,Extra ordinary performance.. if you have money you should definitely buy this one. You will be full satisfied with this phone .. its far better than I phone 13.,Worth every penny,Kolkata,11 days ago,True,5
3485a56f6e676,Super,Good,Bengaluru,11 days ago,True,5
3485a56f6e676,Super,Best in the market!,Bengaluru,11 days ago,True,5
3485a56f6e676,Nice phone like apple,Very Good,Paonta Sahib,12 days ago,True,4
3485a56f6e676,Performance awesome 5*Design 5*Display 5*Camera 4*Battery 4*,Mind-blowing purchase,Agra,13 days ago,True,5
3485a56f6e676,Heating,Absolute rubbish!,Mumbai,13 days ago,True,1
3485a56f6e676,The White Colour Is So Superb😍 And Over all the Phone is Amazing,Perfect product!,Haludpukhur,13 days ago,True,5
3485a56f6e676,Osam 👌this phone is a very very smooth running,Wonderful,Begusarai District,13 days ago,True,5
3485a56f6e676,Awesome,Terrific,Patna,13 days ago,True,5
3485a56f6e676,Apple is a brand. So just a normal review because it does not need any review,Perfect product!,Greater Noida,13 days ago,True,5
3485a56f6e676,I phone 14 is best phone butBattery is low performanceDisplay refresh rate is very slowCharger ging speed is very slowAnd I am not satisfied for charging,Does the job,Vadodara,13 days ago,True,3
3485a56f6e676,Now I realised that why all youngsters love to use iphone its great  iPhone by apple only flipkart exchange team is not supporting and make problm with your exchange phone  Itherwise its great,Perfect product!,Mahesana,13 days ago,True,5
3485a56f6e676,The product was working fine for first 10 days .Then just after I updated it to iOS 17 . The following day it suddenly turned off and isn't working since then and  Flipkart is not giving any useful to suggestions regarding this . Quite disappointing.,Did not meet expectations,Belonia,14 days ago,True,1
3485a56f6e676,iPhone is  iPhone  All good,Really Nice,Gurugram,16 days ago,True,5
3485a56f6e676,As you all know that i phone is the best in class but however i am writing this review Camera _5 starDisplay refresh rate i found less but display quality is very good,Terrific,Delhi,16 days ago,True,5
3485a56f6e676,Finally got an iPhone. Love the camera.,Excellent,Pune,16 days ago,True,5
3485a56f6e676,Just wow! ✨,Classy product,Surat,16 days ago,True,5
3485a56f6e676,Nice,Great product,Nagpur,17 days ago,True,5
3485a56f6e676,Amazing experience after using I phone 14,Mind-blowing purchase,New Delhi,17 days ago,True,5
3485a56f6e676,Pros :-Best camera in this budget Great performance Best os experience Cons :-Charging speed could be better  60hz refresh rate dislplay in 2k23,Perfect product!,Sikar District,17 days ago,True,5
3485a56f6e676,This is my first ios device and I am completely satisfied with the product. But the delivery experience was so bad that the delivery executive handled the situation very carelessly. Device itself feels super awesome and the camera is really outstanding. I feel like i am never turning back to android ever again.,Must buy!,Kochi,17 days ago,True,5
3485a56f6e676,Great product.,Super!,Ranchi,18 days ago,True,5
3485a56f6e676,This phone battery to much heating back side to much heating,Decent product,Kolkata,18 days ago,True,3
3485a56f6e676,Without an adapter is a great dissatisfaction.,Decent product,Pune,18 days ago,True,3
3485a56f6e676,Beautiful Design and powerful performance.Camera Quality is Awesome.,Terrific purchase,Mohali,18 days ago,True,5
3485a56f6e676,Awesome,Brilliant,Mumbai,18 days ago,True,5
3485a56f6e676,Nice 🙂❤️💯🎉,Simply awesome,Bhubaneswar,18 days ago,True,5
3485a56f6e676,Superb,Just wow!,Palanpur,18 days ago,True,5
3485a56f6e676,Nice,Just wow!,New Delhi,18 days ago,True,5
3485a56f6e676,Nice phone,Classy product,Tosham,18 days ago,True,5
3485a56f6e676,Very nice picture quality,Best in the market!,New Delhi,19 days ago,True,5
3485a56f6e676,"Dual sim issues,network is fluctuating while using two sims,Internet does not work.",Hated it!,Ghaziabad,19 days ago,True,1
3485a56f6e676,Just awesome,Great product,Vasco Da Gama,19 days ago,True,5
3485a56f6e676,Everything perfectBattery backup awesome Display and Camara Also great,Wonderful,Maunath Bhanjan,19 days ago,True,4
3485a56f6e676,Product is really not fake,Really Nice,Kolkata,19 days ago,True,4
3485a56f6e676,Nice camera quality and phone is always awesome,Classy product,Bolpur,19 days ago,True,5
3485a56f6e676,The battery backup is very bad. It does not even last for a day.,Unsatisfactory,Pune,20 days ago,True,1
3485a56f6e676,Product quality is average but Flipkart service is very bad,Bad quality,Bareilly,20 days ago,True,2
3485a56f6e676,It is amazing ! Was really scared that I might get a soap 😂 But to my surprise I was complete satisfied with the delivery and the product. It is genuine and good 👍,Fabulous!,Kolkata,20 days ago,True,5
3485a56f6e676,Smooth performance smooth camera Average better Best display Best design,Excellent,New Delhi,20 days ago,True,5
3485a56f6e676,Extraordinary purchase at big billion days,Worth every penny,Kolkata,20 days ago,True,5
3485a56f6e676,Everything is Fabulous except the ios as it has so many restrictions.,Just wow!,Hyderabad,20 days ago,True,5
3485a56f6e676,Very good praformence and very nice lovely 😍,Great product,Aurangabad District,20 days ago,True,5
3485a56f6e676,Very good,Classy product,Gaya,20 days ago,True,5
3485a56f6e676,I love this phone,Must buy!,Shimla,20 days ago,True,5
3485a56f6e676,Wonderful ..After16 years using android  shifted to iIphone. Feels premium in hands Intelligent function save your time if you know how used IPhone. Sound Cristal clear. Build quality and finishing superb. Got a small island display in left side which indicates running function so wont feel regret of function of Dynamic Island  IPhone 15. Overall value for money IPhone 14 and delighted and excited while using.if you are passionate then go for blindly you will not get remorse.,Must buy!,Mumbai,20 days ago,True,5
3485a56f6e676,The quality of camera is very poor,Slightly disappointed,East Godavari,21 days ago,True,2
3485a56f6e676,Everything is looking good. Expect human.,Delightful,Bengaluru,21 days ago,True,4
3485a56f6e676,I bought this phone on 10 October 2023.before I was using IPhone SE 2.then I wish for an upgrade due to low battery backup.IPhone 14s  battery also draining so fast.Heating is the another complaint for this phone. This is my genuine opinion about this product.so for this price range this phone is waste of money.latest software update also done.still problem not solved.,Slightly disappointed,Kanhangad,22 days ago,True,2
3485a56f6e676,The phone is good for 20k Not worth 50k! The battery drain is super fast! Like even at night when there is no activity happening! Battery durability should be improved,Expected a better product,Pune,22 days ago,True,2
3485a56f6e676,Same as iPhone 13.....,Good choice,Latehar,22 days ago,True,4
3485a56f6e676,Waste,Worthless,Chennai,22 days ago,True,1
3485a56f6e676,Camera ❤️,Excellent,Mumbai,23 days ago,True,5
3485a56f6e676,Just super awesome deal I got this spectacular phone in just 52kM so so happy,Terrific purchase,Saharanpur,23 days ago,True,5
3485a56f6e676,I received it on 4th Oct. Since the very next day I am facing severe heating issue on my phone. Had to contact Apple support multiple times but the issue is not yet resolved. I used Iphone11 for 4 years and never faced such issues. This is the worst product and not at all recommendable. Total waste of money.,Hated it!,Chakdaha,23 days ago,True,1
3485a56f6e676,Brilliant display and camera quality is awesome,Fabulous!,Bilaspur Rampur District,24 days ago,True,5
3485a56f6e676,It is the first iPhone that we have purchased and the experience is  really amazing.  The phone looks very premium and experience is literally flawless 💯🔥,Fabulous!,New Delhi,24 days ago,True,5
3485a56f6e676,Just say Amazing💥,Worth every penny,Tiruchirappalli,24 days ago,True,5
3485a56f6e676,Phone is good. Flipkart ekart service is pathetic.,Slightly disappointed,Pune,25 days ago,True,2
3485a56f6e676,Marvellous camera and slick design 💜,Simply awesome,Ratia,25 days ago,True,5
3485a56f6e676,Good phone,Terrific purchase,Narnaund,25 days ago,True,5
3485a56f6e676,"Nice mobile phone, iam very impressed",Wonderful,Bhubaneswar,26 days ago,True,5
3485a56f6e676,Awesome product,Classy product,New Delhi,26 days ago,True,5
3485a56f6e676,"Just Amazing 🥰!  Camera performance is just Awesome ❤... But Battery performance is not that pretty good especially while recording videos.. However you get an improved camera system that delivers better low-light performance, an Action mode for super steady video which is just wow 😍!",Terrific,Bengaluru,26 days ago,True,5
3485a56f6e676,Amazing mobile ever,Pretty good,Kapurthala,26 days ago,True,4
3485a56f6e676,Good,Great product,Bangalore Division,26 days ago,True,5
3485a56f6e676,Excellent 👌🏻,Must buy!,Thane,27 days ago,True,5
3485a56f6e676,Nice from Shanki mobile tosham,Terrific,Bhiwani,27 days ago,True,5
3485a56f6e676,"Mobile is beautiful , camra is ultimate i am love with this camera,  battary is quite good Its a totally worth it , if u want to buy you can go for it",Terrific,Mysuru,27 days ago,True,5
3485a56f6e676,Preety average camera,Just okay,Narwana,27 days ago,True,3
3485a56f6e676,"I purchased this product on 24/10/2023 i checked the product display, audio, video, camera test every thing is good apart from that flipkart delivered me this product before the day of delivery that's very nice and impressive.",Awesome,Ranchi,27 days ago,True,5
3485a56f6e676,Perfectly balanced phone .,Must buy!,Kalahandi District,27 days ago,True,5
3485a56f6e676,Super,Super!,Chennai,28 days ago,True,5
3485a56f6e676,It's overheating when we put charge like iron box,Don't waste your money,Bengaluru,28 days ago,True,1
3485a56f6e676,Best,Excellent,Pune,28 days ago,True,5
3485a56f6e676,Awesome purchase . Totally satisfied. Thank you flipkart .,Awesome,Jhunjhunu,28 days ago,True,5
3485a56f6e676,"Timely delivery, happy with the product, still exploring the product 👍",Terrific purchase,Pune,28 days ago,True,5
3485a56f6e676,This phone was amazing 🫶🏻,Classy product,Koil Palayam,28 days ago,True,5
3485a56f6e676,"I purchased iphone during the Big Billion Days sale, and I was pleasantly surprised by the exceptional quality of the packaging. Moreover, I received the phone just two days after placing the order, which is a testament to the outstanding service provided by Flipkart.Now, let's not dwell on the incredible qualities of the iPhone 14, as we all know how exceptional it is. What I want to highlight is the outstanding service provided by Flipkart. They managed to get me the iPhone 14 for only a ...",Fabulous!,Bathinda,28 days ago,True,5
3485a56f6e676,Very worsted mobile and heavy heat,Unsatisfactory,Chengalpattu,28 days ago,True,1
3485a56f6e676,I phone is a i phone everything is perfectly done,Simply awesome,Bhopal,28 days ago,True,5
3485a56f6e676,I gifted to my wife.. nd she's loved it,Great product,Etawah,28 days ago,True,5
3485a56f6e676,Result is much good as exception,Just wow!,Ranchi,28 days ago,True,5
3485a56f6e676,"Superb phone, on-time delivery with open box facility.Lot of positive features with one negative (no Charger) provided with the phone.",Classy product with superb service by Flipkart,Noida,28 days ago,True,5
3485a56f6e676,All rounder 🔥🔥🔥Thanks for Flipkart 😊😊,Perfect product!,New Delhi,28 days ago,True,5
3485a56f6e676,Name is enough 🤩,Brilliant,Bakewar,28 days ago,True,5
3485a56f6e676,Nice product 👍,Must buy!,Faizabad District,28 days ago,True,5
3485a56f6e676,Nice performance 👍,Worth every penny,Gopalganj District,28 days ago,True,5
3485a56f6e676,Nice photos  💕🙏camera quality good👌🔥😚,Delightful,Pune District,28 days ago,True,4
3485a56f6e676,Super phone in this price🥳🥳🥳,Simply awesome,Prayagraj,28 days ago,True,5
3485a56f6e676,Superb camera quality,Really Nice,Dimapur,28 days ago,True,4
3485a56f6e676,Photo like dslr,Good quality product,Ahmed Nagar,28 days ago,True,4
3485a56f6e676,Nice product and nice all I phone is best,Mind-blowing purchase,Ghaziabad,28 days ago,True,5
3485a56f6e676,Nice,Good choice,Sangareddy District,29 days ago,True,4
3485a56f6e676,Good performance,Really Nice,Surat,29 days ago,True,4
3485a56f6e676,Nice product,Highly recommended,Mumbai,29 days ago,True,5
3485a56f6e676,This one is literally out of expectation. Best one over this price range.,Worth every penny,Jaj Pur,29 days ago,True,5
3485a56f6e676,Good phone,Must buy!,Guwahati,29 days ago,True,5
3485a56f6e676,Recieved brand new phone.,Just wow!,Amritsar District,29 days ago,True,5
3485a56f6e676,Mobile Hang issue,Utterly Disappointed,New Delhi,29 days ago,True,1
3485a56f6e676,Just awesome,Super!,Barpeta District,29 days ago,True,5
3485a56f6e676,Awesome product.,Fabulous!,Naudhia,29 days ago,True,5
3485a56f6e676,Really amazing,Classy product,Mangalore,29 days ago,True,5
3485a56f6e676,Feeling very premium...Color is very very good....Better than Black Starlight and others,Simply awesome,New Delhi,29 days ago,True,5
3485a56f6e676,Awesome feature nd performance.,Very Good,Ambala,29 days ago,True,4
3485a56f6e676,Purple🟣... Loving it.1. Battery is good. 2. Camera is awesome. 3. In hand feeling very nice. 4. No issue with performance. 5. Design beautiful.,Must buy!,Barpeta,29 days ago,True,5
3485a56f6e676,Best one,Super!,Gurugram,29 days ago,True,5
3485a56f6e676,"Iphone is getting too much heat while connecting to charger, i am using original accessories and did not turn on any mobile network when it is on charge, still it is getting heat",Hated it!,Ernakulam,29 days ago,True,1
3485a56f6e676,Camera quality is veryy good but the screen size is a bit small overall good product.. loved it,Fabulous!,Shahid Bhagat Singh Nagar District,29 days ago,True,5
3485a56f6e676,Best color ever,Best in the market!,Bengaluru,29 days ago,True,5
3485a56f6e676,Great performance with good camera quality. Battery performance is okay only.. overall product is provided by Flipkart is awesome,Terrific,Vindhya Nagar Ntpc Township,29 days ago,True,5
3485a56f6e676,I think no need to explain when thinking about iPhone,Worth every penny,Deara,29 days ago,True,5
3485a56f6e676,good 👍😊,Super!,Hosur,29 days ago,True,5
3485a56f6e676,AWESOME PRODUCT,Classy product,New Delhi,29 days ago,True,5
3485a56f6e676,"My first experience of this iPhone 14 after android phone. Amazing camera quality, good battery life, beautiful colour, nice display, decent performance, overall phone is so beautiful and amazing. 😍😍❤️, I bought this phone in 57k  from bbd sale. Tnx flipkart and apple 🍎",Best in the market!,Noida,29 days ago,True,5
3485a56f6e676,"Really a awesome device is this(i phone 14), and the flipkart platform for purchasing is also quit fabulous.",Awesome,Saharanpur,29 days ago,True,5
3485a56f6e676,I love ❤️it,Super!,Bangalore,30 days ago,True,5
3485a56f6e676,I love the camera quality and night mode is awesome. Mind-blowing product.  got it at the best price during big billion days sale.....,Delightful,Gurugram,30 days ago,True,4
3485a56f6e676,Amazing PurchaseI have order Iphone 14 and got it next day ..! I have got good geniune product with Reasonable price .  I have checked the geniunety of iphone by following all various steps .Thank you flipkart,Just wow!,Mumbai,30 days ago,True,5
3485a56f6e676,Over heating issues,Just okay,Jammu,30 days ago,True,5
3485a56f6e676,Good Product. Camera expectations not met.,Terrific purchase,Saha,1 month ago,True,5
3485a56f6e676,My first iPhone and this is the first most expensive thing I bought with self earned money. ☺️,Fabulous!,Kanchrapara,1 month ago,True,5
3485a56f6e676,Amazing phone,Terrific,Jharsuguda,1 month ago,True,5
3485a56f6e676,Good phone. High quality camera and good battery backup. But refresh rate of 60Hz really is a bummer. Especially if you are shifting from 120 hz phone,Really Nice,Gurugram,1 month ago,True,4
3485a56f6e676,"I upgraded from onenplus 5T..than ran smooth for 6 years..and still running.Pros- you get a perfect fine display,camera takes some  Excellent shots in both day n night,battery is pretty good lasts almost 1 and half days.Cons- you will miss some of the features u were enjoying on Android..no AppLock,no fingerprint sensor,lags in smooth refreshPs- it's a review after using apple for 15 days.",Fabulous!,Cuttack,1 month ago,True,5
3485a56f6e676,Not worth money...,Not recommended at all,Pune,1 month ago,True,1
3485a56f6e676,Over Heating,Worst experience ever!,Rajahmundry,1 month ago,True,1
3485a56f6e676,very bad phone i didn't like it i would recommend purchase nokia 3310 instead of it,Worst experience ever!,New Delhi,1 month ago,True,1
3485a56f6e676,"Very good performance, I like the camera as well as the performance of the phone,but there is one issue if i turn on the true tone the battery decreases very quickly,Although a very good and handy device Must buy it",Brilliant,Dhalai,1 month ago,True,5
3485a56f6e676,Apple always good,Good quality product,Mumbai,1 month ago,True,4
